event_id,customer_id,session_id,event_ts,event_type,device
13736,10311,s3000448,2026-08-08 02:55:16,add_to_cart,desktop
13737,10311,s3000448,2026-08-08 02:56:48,begin_checkout,desktop
13738,10311,s3000448,2026-08-08 02:57:53,purchase,desktop
13739,10132,s3000449,2026-08-08 22:42:03,page_view,mobile
13740,10132,s3000449,2026-08-08 22:43:53,add_to_cart,mobile
13741,10132,s3000449,2026-08-08 22:44:26,begin_checkout,mobile
13742,10132,s3000449,2026-08-08 22:44:58,purchase,mobile
13743,10745,s3000450,2026-08-08 11:56:20,page_view,desktop
13744,10745,s3000450,2026-08-08 11:56:50,page_view,desktop
13745,10745,s3000450,2026-08-08 11:57:20,page_view,desktop
13746,10745,s3000450,2026-08-08 11:59:20,page_view,desktop
13747,10128,s3000451,2026-08-08 07:13:27,page_view,mobile
13748,10128,s3000451,2026-08-08 07:14:39,page_view,mobile
13749,,s3000452,2026-08-08 10:16:13,page_view,tablet
13750,,s3000452,2026-08-08 10:16:38,page_view,tablet
13751,,s3000452,2026-08-08 10:16:52,page_view,tablet
13752,,s3000452,2026-08-08 10:17:05,page_view,tablet
13753,10046,s3000453,2026-08-09 09:13:25,page_view,desktop
13754,10046,s3000453,2026-08-09 09:14:13,page_view,desktop
13755,,s3000454,2026-08-09 15:40:26,page_view,desktop
13756,,s3000454,2026-08-09 15:41:30,page_view,desktop
13757,,s3000454,2026-08-09 15:42:02,page_view,desktop
13758,,s3000455,2026-08-09 15:16:41,page_view,desktop
13759,,s3000455,2026-08-09 15:18:05,add_to_cart,desktop
13760,,s3000456,2026-08-09 10:01:58,page_view,mobile
13761,,s3000457,2026-08-09 12:20:49,page_view,desktop
13762,,s3000457,2026-08-09 12:20:58,page_view,desktop
13763,,s3000457,2026-08-09 12:22:53,page_view,desktop
13764,,s3000457,2026-08-09 12:24:32,add_to_cart,desktop
13765,,s3000457,2026-08-09 12:25:53,begin_checkout,desktop
13766,,s3000457,2026-08-09 12:26:18,purchase,desktop
13767,10699,s3000458,2026-08-09 13:51:03,page_view,desktop
13768,10757,s3000459,2026-08-09 08:14:55,page_view,mobile
13769,10757,s3000459,2026-08-09 08:16:28,page_view,mobile
13770,10094,s3000460,2026-08-09 12:36:57,page_view,desktop
13771,10043,s3000461,2026-08-09 05:59:20,page_view,desktop
13772,10043,s3000461,2026-08-09 05:59:55,page_view,desktop
13773,10043,s3000461,2026-08-09 06:00:52,page_view,desktop
13774,10043,s3000461,2026-08-09 06:01:07,page_view,desktop
13775,10123,s3000462,2026-08-09 07:29:10,page_view,mobile
13776,10123,s3000462,2026-08-09 07:30:06,page_view,mobile
13777,10123,s3000462,2026-08-09 07:32:03,page_view,mobile
13778,10194,s3000463,2026-08-09 22:18:19,page_view,tablet
13779,10194,s3000463,2026-08-09 22:20:01,page_view,tablet
13780,10194,s3000463,2026-08-09 22:20:07,add_to_cart,tablet
13781,10194,s3000463,2026-08-09 22:21:54,begin_checkout,tablet
13782,10194,s3000463,2026-08-09 22:22:58,purchase,tablet
13783,,s3000464,2026-08-09 13:50:51,page_view,tablet
13784,,s3000464,2026-08-09 13:51:36,page_view,tablet
13785,,s3000464,2026-08-09 13:51:45,page_view,tablet
13786,,s3000464,2026-08-09 13:52:23,page_view,tablet
13787,,s3000464,2026-08-09 13:54:08,add_to_cart,tablet
13788,,s3000464,2026-08-09 13:55:55,begin_checkout,tablet
13789,,s3000464,2026-08-09 13:57:48,purchase,tablet
13790,10546,s3000465,2026-08-09 05:20:07,page_view,mobile
13791,10622,s3000466,2026-08-09 02:28:37,page_view,desktop
13792,10622,s3000466,2026-08-09 02:29:43,page_view,desktop
13793,10622,s3000466,2026-08-09 02:31:09,page_view,desktop
13794,10622,s3000466,2026-08-09 02:31:56,add_to_cart,desktop
13795,10622,s3000466,2026-08-09 02:33:46,begin_checkout,desktop
13796,10622,s3000466,2026-08-09 02:34:00,purchase,desktop
13797,,s3000467,2026-08-09 06:30:22,page_view,desktop
13798,,s3000467,2026-08-09 06:30:54,page_view,desktop
13799,,s3000467,2026-08-09 06:31:29,page_view,desktop
13800,,s3000467,2026-08-09 06:33:14,add_to_cart,desktop
13801,10457,s3000468,2026-08-09 14:52:00,page_view,mobile
13802,10457,s3000468,2026-08-09 14:53:03,page_view,mobile
13803,10457,s3000468,2026-08-09 14:53:46,page_view,mobile
13804,,s3000469,2026-08-09 01:35:51,page_view,desktop
13805,,s3000469,2026-08-09 01:36:35,page_view,desktop
13806,,s3000469,2026-08-09 01:37:23,page_view,desktop
13807,,s3000469,2026-08-09 01:38:43,add_to_cart,desktop
13808,,s3000469,2026-08-09 01:39:22,begin_checkout,desktop
13809,,s3000469,2026-08-09 01:41:20,purchase,desktop
13810,10417,s3000470,2026-08-09 17:08:21,page_view,desktop
13811,10417,s3000470,2026-08-09 17:08:41,page_view,desktop
13812,10417,s3000470,2026-08-09 17:08:51,page_view,desktop
13813,10528,s3000471,2026-08-09 14:18:11,page_view,tablet
13814,10528,s3000471,2026-08-09 14:18:34,page_view,tablet
13815,10528,s3000471,2026-08-09 14:19:08,page_view,tablet
13816,10528,s3000471,2026-08-09 14:19:12,add_to_cart,tablet
13817,10528,s3000471,2026-08-09 14:19:51,begin_checkout,tablet
13818,10528,s3000471,2026-08-09 14:21:28,purchase,tablet
13819,,s3000472,2026-08-09 10:09:55,page_view,tablet
13820,10050,s3000473,2026-08-09 08:15:00,page_view,mobile
13821,10050,s3000473,2026-08-09 08:15:28,page_view,mobile
13822,10356,s3000474,2026-08-09 21:27:49,page_view,desktop
13823,10356,s3000474,2026-08-09 21:28:16,page_view,desktop
13824,10484,s3000475,2026-08-09 16:44:08,page_view,desktop
13825,10484,s3000475,2026-08-09 16:45:35,page_view,desktop
13826,10484,s3000475,2026-08-09 16:47:24,page_view,desktop
13827,10484,s3000475,2026-08-09 16:47:35,add_to_cart,desktop
13828,,s3000476,2026-08-09 14:43:24,page_view,mobile
13829,,s3000477,2026-08-09 07:05:21,page_view,desktop
13830,,s3000477,2026-08-09 07:06:28,page_view,desktop
13831,,s3000478,2026-08-09 14:38:10,page_view,mobile
13832,,s3000478,2026-08-09 14:38:30,page_view,mobile
13833,,s3000478,2026-08-09 14:40:19,add_to_cart,mobile
13834,,s3000478,2026-08-09 14:41:23,begin_checkout,mobile
13835,,s3000478,2026-08-09 14:42:18,purchase,mobile
13836,,s3000479,2026-08-09 07:42:19,page_view,mobile
13837,,s3000479,2026-08-09 07:43:35,page_view,mobile
13838,,s3000479,2026-08-09 07:44:38,page_view,mobile
13839,,s3000479,2026-08-09 07:45:20,add_to_cart,mobile
13840,,s3000479,2026-08-09 07:46:01,begin_checkout,mobile
13841,10028,s3000480,2026-08-09 01:09:41,page_view,desktop
13842,10028,s3000480,2026-08-09 01:11:09,page_view,desktop
13843,10017,s3000481,2026-08-09 08:34:14,page_view,tablet
13844,10017,s3000481,2026-08-09 08:35:52,page_view,tablet
13845,10017,s3000481,2026-08-09 08:37:44,page_view,tablet
13846,10017,s3000481,2026-08-09 08:39:10,add_to_cart,tablet
13847,10017,s3000481,2026-08-09 08:39:14,begin_checkout,tablet
13848,,s3000482,2026-08-09 22:12:10,page_view,desktop
13849,,s3000482,2026-08-09 22:12:26,page_view,desktop
13850,,s3000482,2026-08-09 22:13:01,add_to_cart,desktop
13851,,s3000483,2026-08-09 19:48:12,page_view,mobile
13852,,s3000483,2026-08-09 19:49:23,page_view,mobile
13853,,s3000484,2026-08-09 09:36:17,page_view,Desktop
13854,,s3000484,2026-08-09 09:36:28,page_view,Desktop
13855,,s3000485,2026-08-09 15:08:41,page_view,tablet
13856,,s3000485,2026-08-09 15:09:47,page_view,tablet
13857,,s3000485,2026-08-09 15:11:30,page_view,tablet
13858,10172,s3000486,2026-08-09 13:51:40,page_view,mobile
13859,10215,s3000487,2026-08-09 16:41:14,page_view,tablet
13860,10215,s3000487,2026-08-09 16:41:37,page_view,tablet
13861,10215,s3000487,2026-08-09 16:42:05,page_view,tablet
13862,10215,s3000487,2026-08-09 16:43:18,add_to_cart,tablet
13863,10215,s3000487,2026-08-09 16:44:06,begin_checkout,tablet
13864,10215,s3000487,2026-08-09 16:44:26,purchase,tablet
13865,,s3000488,2026-08-09 01:23:54,page_view,mobile
13866,,s3000488,2026-08-09 01:25:13,page_view,mobile
13867,,s3000488,2026-08-09 01:25:54,page_view,mobile
13868,,s3000488,2026-08-09 01:26:57,page_view,mobile
13869,,s3000489,2026-08-09 16:28:40,page_view,desktop
13870,,s3000489,2026-08-09 16:29:41,page_view,desktop
13871,,s3000489,2026-08-09 16:30:08,page_view,desktop
13872,,s3000489,2026-08-09 16:30:18,page_view,desktop
13873,10262,s3000490,2026-08-09 00:22:42,page_view,desktop
13874,10262,s3000490,2026-08-09 00:22:58,page_view,desktop
13875,10262,s3000490,2026-08-09 00:23:55,page_view,desktop
13876,10143,s3000491,2026-08-09 14:55:33,page_view,tablet
13877,10143,s3000491,2026-08-09 14:57:22,page_view,tablet
13878,10143,s3000491,2026-08-09 14:58:03,add_to_cart,tablet
13879,10499,s3000492,2026-08-09 19:02:55,page_view,mobile
13880,10499,s3000492,2026-08-09 19:04:02,page_view,mobile
13881,10499,s3000492,2026-08-09 19:04:21,page_view,mobile
13882,10499,s3000492,2026-08-09 19:05:14,page_view,mobile
13883,,s3000493,2026-08-09 12:45:40,page_view,mobile
13884,,s3000493,2026-08-09 12:46:29,page_view,mobile
13885,,s3000493,2026-08-09 12:48:01,page_view,mobile
13886,,s3000494,2026-08-09 07:44:03,page_view,mobile
13887,,s3000494,2026-08-09 07:44:30,page_view,mobile
13888,,s3000494,2026-08-09 07:45:11,page_view,mobile
13889,,s3000494,2026-08-09 07:46:19,add_to_cart,mobile
13890,,s3000495,2026-08-09 17:55:50,page_view,desktop
13891,,s3000495,2026-08-09 17:57:20,page_view,desktop
13892,,s3000495,2026-08-09 17:57:54,page_view,desktop
13893,,s3000495,2026-08-09 17:59:44,page_view,desktop
13894,10596,s3000496,2026-08-09 21:56:06,page_view,tablet
13895,10596,s3000496,2026-08-09 21:58:01,add_to_cart,tablet
13896,10596,s3000496,2026-08-09 21:59:45,begin_checkout,tablet
13897,,s3000497,2026-08-09 18:16:15,page_view,desktop
13898,,s3000497,2026-08-09 18:16:33,page_view,desktop
13899,,s3000497,2026-08-09 18:17:50,page_view,desktop
13900,,s3000497,2026-08-09 18:18:51,page_view,desktop
13901,,s3000497,2026-08-09 18:20:24,add_to_cart,desktop
13902,,s3000497,2026-08-09 18:21:06,begin_checkout,desktop
13903,,s3000497,2026-08-09 18:21:36,purchase,desktop
13904,10085,s3000498,2026-08-09 05:31:08,page_view,desktop
13905,10085,s3000498,2026-08-09 05:32:42,add_to_cart,desktop
13906,10085,s3000498,2026-08-09 05:32:56,begin_checkout,desktop
13907,10085,s3000498,2026-08-09 05:34:47,purchase,desktop
13908,10438,s3000499,2026-08-09 11:26:08,page_view,mobile
13909,10438,s3000499,2026-08-09 11:26:32,page_view,mobile
13910,10438,s3000499,2026-08-09 11:28:13,page_view,mobile
13911,10438,s3000499,2026-08-09 11:30:08,add_to_cart,mobile
13912,10438,s3000499,2026-08-09 11:30:19,begin_checkout,mobile
13913,,s3000500,2026-08-09 03:57:14,page_view,mobile
13914,10175,s3000501,2026-08-10 14:57:50,page_view,mobile
13915,10175,s3000501,2026-08-10 14:58:54,page_view,mobile
13916,10175,s3000501,2026-08-10 14:59:12,page_view,mobile
13917,10283,s3000502,2026-08-10 01:25:37,page_view,mobile
13918,10283,s3000502,2026-08-10 01:27:21,add_to_cart,mobile
13919,10061,s3000503,2026-08-10 14:23:02,page_view,desktop
13920,10061,s3000503,2026-08-10 14:23:19,page_view,desktop
13921,10061,s3000503,2026-08-10 14:24:04,page_view,desktop
13922,10061,s3000503,2026-08-10 14:24:24,page_view,desktop
13923,10413,s3000504,2026-08-10 05:43:29,page_view,mobile
13924,10413,s3000504,2026-08-10 05:43:55,page_view,mobile
13925,10413,s3000504,2026-08-10 05:44:46,page_view,mobile
13926,10413,s3000504,2026-08-10 05:46:43,page_view,mobile
13927,10329,s3000505,2026-08-10 03:45:15,page_view,Desktop
13928,10329,s3000505,2026-08-10 03:46:13,page_view,Desktop
13929,10329,s3000505,2026-08-10 03:47:47,page_view,Desktop
13930,10329,s3000505,2026-08-10 03:48:14,page_view,Desktop
13931,10626,s3000506,2026-08-10 01:41:18,page_view,desktop
13932,10626,s3000506,2026-08-10 01:42:10,page_view,desktop
13933,10626,s3000506,2026-08-10 01:42:59,page_view,desktop
13934,10626,s3000506,2026-08-10 01:44:16,add_to_cart,desktop
13935,10596,s3000507,2026-08-10 09:50:55,page_view,desktop
13936,10596,s3000507,2026-08-10 09:51:40,page_view,desktop
13937,10596,s3000507,2026-08-10 09:52:45,page_view,desktop
13938,10596,s3000507,2026-08-10 09:53:24,page_view,desktop
13939,10596,s3000507,2026-08-10 09:55:07,add_to_cart,desktop
13940,10596,s3000507,2026-08-10 09:56:22,begin_checkout,desktop
13941,10596,s3000507,2026-08-10 09:56:58,purchase,desktop
13942,10689,s3000508,2026-08-10 16:45:22,page_view,tablet
13943,10689,s3000508,2026-08-10 16:46:53,page_view,tablet
13944,10689,s3000508,2026-08-10 16:48:28,add_to_cart,tablet
13945,10689,s3000508,2026-08-10 16:50:17,begin_checkout,tablet
13946,10689,s3000508,2026-08-10 16:51:05,purchase,tablet
13947,10168,s3000509,2026-08-10 00:26:01,page_view,desktop
13948,10168,s3000509,2026-08-10 00:27:39,add_to_cart,desktop
13949,10346,s3000510,2026-08-10 22:33:34,page_view,mobile
13950,10346,s3000510,2026-08-10 22:35:16,add_to_cart,mobile
13951,10346,s3000510,2026-08-10 22:37:15,begin_checkout,mobile
13952,10131,s3000511,2026-08-10 13:03:44,page_view,tablet
13953,10131,s3000511,2026-08-10 13:04:44,page_view,tablet
13954,10131,s3000511,2026-08-10 13:06:08,page_view,tablet
13955,10693,s3000512,2026-08-10 01:08:33,page_view,desktop
13956,10693,s3000512,2026-08-10 01:09:28,page_view,desktop
13957,10168,s3000513,2026-08-10 14:55:57,page_view,tablet
13958,10168,s3000513,2026-08-10 14:56:17,page_view,tablet
13959,10168,s3000513,2026-08-10 14:58:13,page_view,tablet
13960,10168,s3000513,2026-08-10 14:58:34,page_view,tablet
13961,10168,s3000513,2026-08-10 14:59:39,add_to_cart,tablet
13962,10168,s3000513,2026-08-10 15:01:28,begin_checkout,tablet
13963,10168,s3000513,2026-08-10 15:02:54,purchase,tablet
13964,,s3000514,2026-08-10 07:34:34,page_view,mobile
13965,,s3000514,2026-08-10 07:35:53,add_to_cart,mobile
13966,,s3000514,2026-08-10 07:37:33,begin_checkout,mobile
13967,,s3000514,2026-08-10 07:38:58,purchase,mobile
13968,10555,s3000515,2026-08-10 11:35:55,page_view,desktop
13969,10555,s3000515,2026-08-10 11:36:18,page_view,desktop
13970,10379,s3000516,2026-08-10 15:49:50,page_view,desktop
13971,10379,s3000516,2026-08-10 15:51:34,add_to_cart,desktop
13972,10379,s3000516,2026-08-10 15:52:38,begin_checkout,desktop
13973,,s3000517,2026-08-10 12:30:25,page_view,Desktop
13974,,s3000517,2026-08-10 12:31:41,page_view,Desktop
13975,,s3000517,2026-08-10 12:33:13,page_view,Desktop
13976,,s3000517,2026-08-10 12:33:33,page_view,Desktop
13977,,s3000517,2026-08-10 12:34:01,add_to_cart,Desktop
13978,,s3000517,2026-08-10 12:34:42,begin_checkout,Desktop
13979,,s3000517,2026-08-10 12:34:54,purchase,Desktop
13980,,s3000518,2026-08-10 16:16:48,page_view,mobile
13981,,s3000518,2026-08-10 16:17:14,page_view,mobile
13982,,s3000518,2026-08-10 16:17:49,page_view,mobile
13983,10364,s3000519,2026-08-10 10:41:26,page_view,desktop
13984,10039,s3000520,2026-08-10 10:52:42,page_view,desktop
13985,10039,s3000520,2026-08-10 10:53:50,page_view,desktop
13986,,s3000521,2026-08-10 12:01:04,page_view,mobile
13987,,s3000521,2026-08-10 12:02:12,page_view,mobile
13988,,s3000521,2026-08-10 12:03:37,page_view,mobile
13989,10062,s3000522,2026-08-10 14:47:13,page_view,desktop
13990,10062,s3000522,2026-08-10 14:47:17,page_view,desktop
13991,10062,s3000522,2026-08-10 14:48:03,page_view,desktop
13992,10062,s3000522,2026-08-10 14:49:47,page_view,desktop
13993,10038,s3000523,2026-08-10 14:47:02,page_view,mobile
13994,10038,s3000523,2026-08-10 14:48:10,page_view,mobile
13995,10120,s3000524,2026-08-10 11:44:40,page_view,mobile
13996,10120,s3000524,2026-08-10 11:45:07,page_view,mobile
13997,10314,s3000525,2026-08-10 05:16:37,page_view,desktop
13998,10314,s3000525,2026-08-10 05:18:27,page_view,desktop
13999,10314,s3000525,2026-08-10 05:19:37,page_view,desktop
14000,10314,s3000525,2026-08-10 05:20:48,page_view,desktop
14001,10328,s3000526,2026-08-10 01:47:36,page_view,desktop
14002,10328,s3000526,2026-08-10 01:47:55,page_view,desktop
14003,,s3000527,2026-08-10 03:09:44,page_view,desktop
14004,,s3000527,2026-08-10 03:10:36,page_view,desktop
14005,10294,s3000528,2026-08-10 07:13:42,page_view,desktop
14006,10294,s3000528,2026-08-10 07:14:05,page_view,desktop
14007,,s3000529,2026-08-10 04:43:17,page_view,mobile
14008,,s3000529,2026-08-10 04:44:11,page_view,mobile
14009,,s3000529,2026-08-10 04:44:21,add_to_cart,mobile
14010,,s3000529,2026-08-10 04:46:09,begin_checkout,mobile
14011,,s3000529,2026-08-10 04:46:42,purchase,mobile
14012,10216,s3000530,2026-08-10 18:25:00,page_view,desktop
14013,10216,s3000530,2026-08-10 18:26:57,add_to_cart,desktop
14014,,s3000531,2026-08-10 22:35:35,page_view,desktop
14015,,s3000531,2026-08-10 22:36:51,page_view,desktop
14016,,s3000531,2026-08-10 22:38:06,page_view,desktop
14017,,s3000531,2026-08-10 22:39:27,add_to_cart,desktop
14018,10710,s3000532,2026-08-10 03:52:40,page_view,tablet
14019,10710,s3000532,2026-08-10 03:53:12,page_view,tablet
14020,10710,s3000532,2026-08-10 03:54:53,add_to_cart,tablet
14021,10128,s3000533,2026-08-10 17:27:26,page_view,mobile
14022,10128,s3000533,2026-08-10 17:27:39,page_view,mobile
14023,10128,s3000533,2026-08-10 17:28:41,add_to_cart,mobile
14024,10128,s3000533,2026-08-10 17:29:52,begin_checkout,mobile
14025,10128,s3000533,2026-08-10 17:31:25,purchase,mobile
14026,,s3000534,2026-08-10 19:44:52,page_view,desktop
14027,,s3000534,2026-08-10 19:46:07,page_view,desktop
14028,,s3000534,2026-08-10 19:47:40,add_to_cart,desktop
14029,,s3000534,2026-08-10 19:47:56,begin_checkout,desktop
14030,,s3000534,2026-08-10 19:49:26,purchase,desktop
14031,10321,s3000535,2026-08-10 07:45:55,page_view,tablet
14032,10321,s3000535,2026-08-10 07:46:50,page_view,tablet
14033,10321,s3000535,2026-08-10 07:48:29,page_view,tablet
14034,10321,s3000535,2026-08-10 07:49:28,page_view,tablet
14035,10321,s3000535,2026-08-10 07:51:24,add_to_cart,tablet
14036,,s3000536,2026-08-10 06:27:05,page_view,Mobile
14037,,s3000536,2026-08-10 06:27:12,add_to_cart,Mobile
14038,,s3000536,2026-08-10 06:29:10,begin_checkout,Mobile
14039,,s3000536,2026-08-10 06:30:54,purchase,Mobile
14040,10420,s3000537,2026-08-10 16:44:31,page_view,mobile
14041,10420,s3000537,2026-08-10 16:45:26,page_view,mobile
14042,10428,s3000538,2026-08-10 20:12:57,page_view,mobile
14043,10428,s3000538,2026-08-10 20:14:18,page_view,mobile
14044,10428,s3000538,2026-08-10 20:15:35,page_view,mobile
14045,10428,s3000538,2026-08-10 20:16:56,page_view,mobile
14046,10259,s3000539,2026-08-10 20:51:09,page_view,desktop
14047,10259,s3000539,2026-08-10 20:52:07,page_view,desktop
14048,10259,s3000539,2026-08-10 20:53:41,page_view,desktop
14049,10259,s3000539,2026-08-10 20:55:22,page_view,desktop
14050,,s3000540,2026-08-10 09:28:17,page_view,desktop
14051,,s3000540,2026-08-10 09:29:27,page_view,desktop
14052,,s3000540,2026-08-10 09:31:20,page_view,desktop
14053,,s3000540,2026-08-10 09:31:55,page_view,desktop
14054,,s3000540,2026-08-10 09:33:43,add_to_cart,desktop
14055,,s3000540,2026-08-10 09:34:47,begin_checkout,desktop
14056,,s3000540,2026-08-10 09:35:25,purchase,desktop
14057,10417,s3000541,2026-08-10 02:05:37,page_view,mobile
14058,10278,s3000542,2026-08-10 16:46:17,page_view,mobile
14059,10278,s3000542,2026-08-10 16:47:05,page_view,mobile
14060,,s3000543,2026-08-10 11:42:54,page_view,mobile
14061,,s3000543,2026-08-10 11:43:30,page_view,mobile
14062,,s3000543,2026-08-10 11:44:41,page_view,mobile
14063,,s3000543,2026-08-10 11:44:59,page_view,mobile
14064,10684,s3000544,2026-08-10 14:53:17,page_view,desktop
14065,10684,s3000544,2026-08-10 14:55:12,page_view,desktop
14066,10251,s3000545,2026-08-10 22:07:36,page_view,Mobile
14067,10251,s3000545,2026-08-10 22:08:08,page_view,Mobile
14068,10251,s3000545,2026-08-10 22:10:00,page_view,Mobile
14069,10251,s3000545,2026-08-10 22:10:36,page_view,Mobile
14070,,s3000546,2026-08-10 08:16:32,page_view,mobile
14071,,s3000546,2026-08-10 08:17:29,page_view,mobile
14072,10292,s3000547,2026-08-10 16:13:50,page_view,mobile
14073,10292,s3000547,2026-08-10 16:14:17,page_view,mobile
14074,,s3000548,2026-08-10 08:40:46,page_view,mobile
14075,,s3000548,2026-08-10 08:40:59,page_view,mobile
14076,,s3000548,2026-08-10 08:42:57,page_view,mobile
14077,,s3000548,2026-08-10 08:44:23,page_view,mobile
14078,10285,s3000549,2026-08-11 18:59:44,page_view,mobile
14079,10082,s3000550,2026-08-11 08:44:34,page_view,mobile
14080,10082,s3000550,2026-08-11 08:44:49,page_view,mobile
14081,10082,s3000550,2026-08-11 08:46:41,add_to_cart,mobile
14082,10082,s3000550,2026-08-11 08:46:59,begin_checkout,mobile
14083,10082,s3000550,2026-08-11 08:47:23,purchase,mobile
14084,10628,s3000551,2026-08-11 14:46:57,page_view,mobile
14085,10628,s3000551,2026-08-11 14:48:43,add_to_cart,mobile
14086,10628,s3000551,2026-08-11 14:50:42,begin_checkout,mobile
